,num,num_origin
"Pneumocystis_jirovecii_33315665:Pneumocystis jirovecii
",1,A
"Pneumocystis_jirovecii_33323766:Pneumocystis jirovecii
",10-100,30
"Pneumocystis_jirovecii_33328005:Pneumocystis jirovecii
",1,A
"Pneumocystis_jirovecii_33347478:Pneumocystis jirovecii
",>100,222
"Pneumocystis_jirovecii_33362211:Pneumocystis jirovecii
",10-100,45
"Pneumocystis_jirovecii_33368732:Pneumocystis jirovecii
",>100,167
"Pneumocystis_jirovecii_33369642:Pneumocystis jirovecii
",1-10,five patients
"Pneumocystis_jirovecii_33413198:Pneumocystis jirovecii
",none,hundred
"Pneumocystis_jirovecii_33429828:Pneumocystis jirovecii
",1,a
"Pneumocystis_jirovecii_33449997:Pneumocystis jirovecii
",none,:
"Pneumocystis_jirovecii_33470717:Pneumocystis jirovecii
",1,an
"Pneumocystis_jirovecii_33485778:Pneumocystis jirovecii
",1,A
"Pneumocystis_jirovecii_33539407:Pneumocystis jirovecii
",1-10,three
"Pneumocystis_jirovecii_33549240:Pneumocystis jirovecii
",none,:
"Pneumocystis_jirovecii_33549258:Pneumocystis jirovecii
",none,patients
"Pneumocystis_jirovecii_33590980:Pneumocystis jirovecii
",10-100,16
"Pneumocystis_jirovecii_33612763:Pneumocystis jirovecii
",10-100,55
"Pneumocystis_jirovecii_33617512:Pneumocystis jirovecii
",1,An
"Pneumocystis_jirovecii_33632786:Pneumocystis jirovecii
",10-100,32
"Pneumocystis_jirovecii_33645461:Pneumocystis jirovecii
",none,Several cases
"Pneumocystis_jirovecii_33646447:Pneumocystis jirovecii
",>100,"103,117 patients"
"Pneumocystis_jirovecii_33656582:Pneumocystis jirovecii
",>100,318
"Pneumocystis_jirovecii_33693837:Pneumocystis jirovecii
",1,a pilot study of patients
"Pneumocystis_jirovecii_33709126:Pneumocystis jirovecii
",none,patients
"Pneumocystis_jirovecii_33722465:Pneumocystis jirovecii
",10-100,Eighteen
"Pneumocystis_jirovecii_33749507:Pneumocystis jirovecii
",>100,437
"Pneumocystis_jirovecii_33758048:Pneumocystis jirovecii
",1,A
"Pneumocystis_jirovecii_33786591:Pneumocystis jirovecii
",none,:In this retrospective
"Pneumocystis_jirovecii_33795271:Pneumocystis jirovecii
",1,A
"Pneumocystis_jirovecii_33804963:Pneumocystis jirovecii
",1,a
"Pneumocystis_jirovecii_33840694:Pneumocystis jirovecii
",1,A
"Pneumocystis_jirovecii_33870843:Pneumocystis jirovecii
",1,a
"Pneumocystis_jirovecii_33880744:Pneumocystis jirovecii
",1-10,Four
"Pneumocystis_jirovecii_33882151:Pneumocystis jirovecii
",10-100,15
"Pneumocystis_jirovecii_33886692:Pneumocystis jirovecii
",>100,133
"Pneumocystis_jirovecii_33896387:Pneumocystis jirovecii
",1-10,seven
"Pneumocystis_jirovecii_33906876:Pneumocystis jirovecii
",1,a
"Pneumocystis_jirovecii_33927297:Pneumocystis jirovecii
",>100,225
"Pneumocystis_jirovecii_33929775:Pneumocystis jirovecii
",1,a rare case
"Pneumocystis_jirovecii_33931838:Pneumocystis jirovecii
",1,A
"Pneumocystis_jirovecii_33950127:Pneumocystis jirovecii
",1,a patient
"Pneumocystis_jirovecii_33961010:Pneumocystis jirovecii
",none,jiroveciiID:33961010TITLE:Comment
"Pneumocystis_jirovecii_33967229:Pneumocystis jirovecii
",10-100,64
"Pneumocystis_jirovecii_33985440:Pneumocystis jirovecii
",10-100,88
"Pneumocystis_jirovecii_34003930:Pneumocystis jirovecii
",none,:
"Pneumocystis_jirovecii_34024049:Pneumocystis jirovecii
",1-10,Seven
"Pneumocystis_jirovecii_34047874:Pneumocystis jirovecii
",>100,879
"Pneumocystis_jirovecii_34059997:Pneumocystis jirovecii
",10-100,12
"Pneumocystis_jirovecii_34099614:Pneumocystis jirovecii
",10-100,12
"Pneumocystis_jirovecii_34106017:Pneumocystis jirovecii
",10-100,76
"Pneumocystis_jirovecii_34112634:Pneumocystis jirovecii
",1-10,Two patients
"Pneumocystis_jirovecii_34118121:Pneumocystis jirovecii
",>100,373
"Pneumocystis_jirovecii_34142941:Pneumocystis jirovecii
",1,a
"Pneumocystis_jirovecii_34154986:Pneumocystis jirovecii
",10-100,23
"Pneumocystis_jirovecii_34155819:Pneumocystis jirovecii
",>100,225
"Pneumocystis_jirovecii_34162609:Pneumocystis jirovecii
",1,A
"Pneumocystis_jirovecii_34168204:Pneumocystis jirovecii
",none,approximately
"Pneumocystis_jirovecii_34174895:Pneumocystis jirovecii
",1,a
"Pneumocystis_jirovecii_34183310:Pneumocystis jirovecii
",none,":Lung cancer prognosis has improved in the last decade, including in patients"
"Pneumocystis_jirovecii_34217515:Pneumocystis jirovecii
",10-100,65
"Pneumocystis_jirovecii_34233631:Pneumocystis jirovecii
",>100,297
"Pneumocystis_jirovecii_34242683:Pneumocystis jirovecii
",none,Frankfurt HIV Cohort patients
"Pneumocystis_jirovecii_34243803:Pneumocystis jirovecii
",1,A
"Pneumocystis_jirovecii_34244957:Pneumocystis jirovecii
",10-100,60
"Pneumocystis_jirovecii_34248117:Pneumocystis jirovecii
",1,A
"Pneumocystis_jirovecii_34248557:Pneumocystis jirovecii
",1,A Case
"Pneumocystis_jirovecii_34253423:Pneumocystis jirovecii
",>100,247
"Pneumocystis_jirovecii_34265590:Pneumocystis jirovecii
",none,these patients
"Pneumocystis_jirovecii_34279242:Pneumocystis jirovecii
",>100,306
"Pneumocystis_jirovecii_34287033:Pneumocystis jirovecii
",>100,191
"Pneumocystis_jirovecii_34301184:Pneumocystis jirovecii
",10-100,77
"Pneumocystis_jirovecii_34346113:Pneumocystis jirovecii
",>100,219
"Pneumocystis_jirovecii_34346746:Pneumocystis jirovecii
",>100,242
"Pneumocystis_jirovecii_34356925:Pneumocystis jirovecii
",10-100,32
"Pneumocystis_jirovecii_34362320:Pneumocystis jirovecii
",10-100,80
"Pneumocystis_jirovecii_34364804:Pneumocystis jirovecii
",none,:
"Pneumocystis_jirovecii_34367917:Pneumocystis jirovecii
",1,a patient
"Pneumocystis_jirovecii_34373380:Pneumocystis jirovecii
",1,a
"Pneumocystis_jirovecii_34393636:Pneumocystis jirovecii
",1,a
"Pneumocystis_jirovecii_34436124:Pneumocystis jirovecii
",10-100,Fifty-seven
"Pneumocystis_jirovecii_34436175:Pneumocystis jirovecii
",>100,300 cases
"Pneumocystis_jirovecii_34448741:Pneumocystis jirovecii
",>100,241
"Pneumocystis_jirovecii_34448744:Pneumocystis jirovecii
",>100,617
"Pneumocystis_jirovecii_34448746:Pneumocystis jirovecii
",>100,115
"Pneumocystis_jirovecii_34456893:Pneumocystis jirovecii
",10-100,Thirty
"Pneumocystis_jirovecii_34458394:Pneumocystis jirovecii
",>100,101
"Pneumocystis_jirovecii_34464734:Pneumocystis jirovecii
",1-10,two
"Pneumocystis_jirovecii_34479519:Pneumocystis jirovecii
",10-100,Twenty
"Pneumocystis_jirovecii_34481528:Pneumocystis jirovecii
",10-100,30
"Pneumocystis_jirovecii_34484891:Pneumocystis jirovecii
",>100,142
"Pneumocystis_jirovecii_34485213:Pneumocystis jirovecii
",1,Case
"Pneumocystis_jirovecii_34504805:Pneumocystis jirovecii
",10-100,34
"Pneumocystis_jirovecii_34511571:Pneumocystis jirovecii
",10-100,Thirteen patients
"Pneumocystis_jirovecii_34514015:Pneumocystis jirovecii
",1,A
"Pneumocystis_jirovecii_34521373:Pneumocystis jirovecii
",1,A
"Pneumocystis_jirovecii_34522105:Pneumocystis jirovecii
",10-100,63
"Pneumocystis_jirovecii_34553814:Pneumocystis jirovecii
",1-10,four
"Pneumocystis_jirovecii_34557281:Pneumocystis jirovecii
",>100,120
"Pneumocystis_jirovecii_34575719:Pneumocystis jirovecii
",>100,211
"Pneumocystis_jirovecii_34598108:Pneumocystis jirovecii
",10-100,45
"Pneumocystis_jirovecii_34603275:Pneumocystis jirovecii
",10-100,97
"Pneumocystis_jirovecii_34604908:Pneumocystis jirovecii
",>100,328
"Pneumocystis_jirovecii_34630801:Pneumocystis jirovecii
",1,a
"Pneumocystis_jirovecii_34668768:Pneumocystis jirovecii
",>100,244
"Pneumocystis_jirovecii_34671569:Pneumocystis jirovecii
",10-100,13 patients
"Pneumocystis_jirovecii_34682270:Pneumocystis jirovecii
",10-100,26
"Pneumocystis_jirovecii_34682277:Pneumocystis jirovecii
",none,:
"Pneumocystis_jirovecii_34698346:Pneumocystis jirovecii
",>100,100
"Pneumocystis_jirovecii_34698858:Pneumocystis jirovecii
",10-100,50
"Pneumocystis_jirovecii_34713963:Pneumocystis jirovecii
",1-10,Seven
"Pneumocystis_jirovecii_34734270:Pneumocystis jirovecii
",10-100,58 patients
"Pneumocystis_jirovecii_34745031:Pneumocystis jirovecii
",10-100,69
"Pneumocystis_jirovecii_34754873:Pneumocystis jirovecii
",1,a case
"Pneumocystis_jirovecii_34762577:Pneumocystis jirovecii
",10-100,88
"Pneumocystis_jirovecii_34769913:Pneumocystis jirovecii
",1,a single-center experience of
"Pneumocystis_jirovecii_34786342:Pneumocystis jirovecii
",1,a
"Pneumocystis_jirovecii_34788668:Pneumocystis jirovecii
",10-100,35
"Pneumocystis_jirovecii_34815879:Pneumocystis jirovecii
",1,An
"Pneumocystis_jirovecii_34829210:Pneumocystis jirovecii
",>100,478
"Pneumocystis_jirovecii_34829277:Pneumocystis jirovecii
",10-100,29
"Pneumocystis_jirovecii_34853045:Pneumocystis jirovecii
",1,a
"Pneumocystis_jirovecii_34853519:Pneumocystis jirovecii
",10-100,37
"Pneumocystis_jirovecii_34854660:Pneumocystis jirovecii
",1-10,8
"Pneumocystis_jirovecii_34858623:Pneumocystis jirovecii
",1,A
"Pneumocystis_jirovecii_34872608:Pneumocystis jirovecii
",none,:
"Pneumocystis_jirovecii_34883533:Pneumocystis jirovecii
",>100,251
"Pneumocystis_jirovecii_34911528:Pneumocystis jirovecii
",1,a
"Pneumocystis_jirovecii_34919557:Pneumocystis jirovecii
",10-100,92
"Pneumocystis_jirovecii_34940402:Pneumocystis jirovecii
",1-10,four cases
"Pneumocystis_jirovecii_34947017:Pneumocystis jirovecii
",>100,"158 immunosuppressed patients with pneumonia, 35"
"Pneumocystis_jirovecii_34947054:Pneumocystis jirovecii
",10-100,36
"Pneumocystis_jirovecii_34952994:Pneumocystis jirovecii
",none,:
"Pneumocystis_jirovecii_34962999:Pneumocystis jirovecii
",>100,173
"Pneumocystis_jirovecii_34975910:Pneumocystis jirovecii
",1,a
"Pneumocystis_jirovecii_34976400:Pneumocystis jirovecii
",1,A
"Pneumocystis_jirovecii_34988242:Pneumocystis jirovecii
",10-100,14
"Pneumocystis_jirovecii_34992845:Pneumocystis jirovecii
",1,:Lung transplant is a potential life-saving procedure for chronic lung diseases. Lung transplant recipients (LTR
"Pneumocystis_murina_24686066:Pneumocystis murina
",none,:
"Prototheca_wickerhamii_20337944:Prototheca wickerhamii
",1,a new case
"Prototheca_wickerhamii_21971267:Prototheca wickerhamii
",1,A
"Prototheca_wickerhamii_25374733:Prototheca wickerhamii
",1,a
"Prototheca_wickerhamii_25722621:Prototheca wickerhamii
",1,a
"Prototheca_wickerhamii_26779785:Prototheca wickerhamii
",1,a case
"Pseudallescheria_apiosperma_10030078:Pseudallescheria apiosperma
",1,A
"Pseudallescheria_apiosperma_10959662:Pseudallescheria apiosperma
",1,A
"Pseudallescheria_apiosperma_11747789:Pseudallescheria apiosperma
",10-100,15
"Pseudallescheria_apiosperma_12490804:Pseudallescheria apiosperma
",1,a
"Pseudallescheria_apiosperma_12688361:Pseudallescheria apiosperma
",1,A
"Pseudallescheria_apiosperma_14515403:Pseudallescheria apiosperma
",none,:
"Pseudallescheria_apiosperma_14622392:Pseudallescheria apiosperma
",1,a
"Pseudallescheria_apiosperma_16368463:Pseudallescheria apiosperma
",10-100,12
"Pseudallescheria_apiosperma_17335882:Pseudallescheria apiosperma
",1-10,6
"Pseudallescheria_apiosperma_18411765:Pseudallescheria apiosperma
",1,A
"Pseudallescheria_apiosperma_18473538:Pseudallescheria apiosperma
",1,a patient
"Pseudallescheria_apiosperma_19672782:Pseudallescheria apiosperma
",10-100,39
"Pseudallescheria_apiosperma_21059516:Pseudallescheria apiosperma
",1,A
"Pseudallescheria_apiosperma_21963577:Pseudallescheria apiosperma
",10-100,26.8% in non-invasive type (fungus balls) and 57
"Pseudallescheria_apiosperma_22032175:Pseudallescheria apiosperma
",1,A case
"Pseudallescheria_apiosperma_22124953:Pseudallescheria apiosperma
",1,an
"Pseudallescheria_apiosperma_22167398:Pseudallescheria apiosperma
",none,:Invasive mold infections affecting the lungs are increasing in incidence and diversity. Severely immunocompromised patients
"Pseudallescheria_apiosperma_22335254:Pseudallescheria apiosperma
",none,.
"Pseudallescheria_apiosperma_22416481:Pseudallescheria apiosperma
",1,An
"Pseudallescheria_apiosperma_23518310:Pseudallescheria apiosperma
",1,a
"Pseudallescheria_apiosperma_23908944:Pseudallescheria apiosperma
",1-10,Two cases
"Pseudallescheria_apiosperma_24238227:Pseudallescheria apiosperma
",1,a case
"Pseudallescheria_apiosperma_24962102:Pseudallescheria apiosperma
",10-100,27
"Pseudallescheria_apiosperma_25308027:Pseudallescheria apiosperma
",1,a case
"Pseudallescheria_apiosperma_25639881:Pseudallescheria apiosperma
",1-10,Three
"Pseudallescheria_apiosperma_26979032:Pseudallescheria apiosperma
",none,:
"Pseudallescheria_apiosperma_27837497:Pseudallescheria apiosperma
",none,:
"Pseudallescheria_apiosperma_28762125:Pseudallescheria apiosperma
",none,:
"Pseudallescheria_apiosperma_29094263:Pseudallescheria apiosperma
",1-10,two cases
"Pseudallescheria_apiosperma_30283549:Pseudallescheria apiosperma
",1,A
"Pseudallescheria_apiosperma_30297214:Pseudallescheria apiosperma
",10-100,31
"Pseudallescheria_apiosperma_33084474:Pseudallescheria apiosperma
",1,a
"Pseudallescheria_apiosperma_33315292:Pseudallescheria apiosperma
",10-100,30
"Pseudallescheria_apiosperma_33318800:Pseudallescheria apiosperma
",1,A
"Pseudallescheria_apiosperma_33323661:Pseudallescheria apiosperma
",1,A
"Pseudallescheria_apiosperma_33338319:Pseudallescheria apiosperma
",1,first case
"Pseudallescheria_apiosperma_33392858:Pseudallescheria apiosperma
",1,a case
"Pseudallescheria_apiosperma_33527651:Pseudallescheria apiosperma
",1,a
"Pseudallescheria_apiosperma_33707042:Pseudallescheria apiosperma
",1,A
"Pseudallescheria_apiosperma_33834145:Pseudallescheria apiosperma
",1,an
"Pseudallescheria_apiosperma_33923333:Pseudallescheria apiosperma
",1,a
"Pseudallescheria_apiosperma_33926779:Pseudallescheria apiosperma
",none,:
"Pseudallescheria_apiosperma_34097886:Pseudallescheria apiosperma
",1,A
"Pseudallescheria_apiosperma_34160012:Pseudallescheria apiosperma
",10-100,Eighteen
"Pseudallescheria_apiosperma_34386675:Pseudallescheria apiosperma
",1,a
"Pseudallescheria_apiosperma_34513465:Pseudallescheria apiosperma
",1,an
"Pseudallescheria_apiosperma_34535388:Pseudallescheria apiosperma
",1-10,eight patients
"Pseudallescheria_apiosperma_34628284:Pseudallescheria apiosperma
",10-100,50
"Pseudallescheria_apiosperma_34642117:Pseudallescheria apiosperma
",1,twenty-one
"Pseudallescheria_apiosperma_34829210:Pseudallescheria apiosperma
",>100,478
"Pseudallescheria_apiosperma_34916813:Pseudallescheria apiosperma
",none,.
"Pseudallescheria_apiosperma_8199569:Pseudallescheria apiosperma
",1-10,four
"Pseudallescheria_apiosperma_8389611:Pseudallescheria apiosperma
",1,case
"Pseudallescheria_apiosperma_8874080:Pseudallescheria apiosperma
",1,A case
"Pseudallescheria_apiosperma_9042007:Pseudallescheria apiosperma
",1,A
"Pseudallescheria_apiosperma_9279332:Pseudallescheria apiosperma
",10-100,16
"Pseudallescheria_apiosperma_9762808:Pseudallescheria apiosperma
",1,A
"Pseudallescheria_boydii_10030078:Pseudallescheria boydii
",1,A
"Pseudallescheria_boydii_10959662:Pseudallescheria boydii
",1,A
"Pseudallescheria_boydii_11747789:Pseudallescheria boydii
",10-100,15
"Pseudallescheria_boydii_12490804:Pseudallescheria boydii
",1,a
"Pseudallescheria_boydii_12688361:Pseudallescheria boydii
",1,A
"Pseudallescheria_boydii_14515403:Pseudallescheria boydii
",none,:
"Pseudallescheria_boydii_14622392:Pseudallescheria boydii
",1,a
"Pseudallescheria_boydii_15135387:Pseudallescheria boydii
",1,a rare complication of heart transplantation
"Pseudallescheria_boydii_15301126:Pseudallescheria boydii
",1,a case
"Pseudallescheria_boydii_15645170:Pseudallescheria boydii
",1,a case
"Pseudallescheria_boydii_16368463:Pseudallescheria boydii
",10-100,12
"Pseudallescheria_boydii_1727888:Pseudallescheria boydii
",none,second patient
"Pseudallescheria_boydii_17335882:Pseudallescheria boydii
",1-10,6
"Pseudallescheria_boydii_18411765:Pseudallescheria boydii
",1,A
"Pseudallescheria_boydii_18473538:Pseudallescheria boydii
",1,a patient
"Pseudallescheria_boydii_19294403:Pseudallescheria boydii
",1,a case
"Pseudallescheria_boydii_19672782:Pseudallescheria boydii
",10-100,39
"Pseudallescheria_boydii_21059516:Pseudallescheria boydii
",1,A
"Pseudallescheria_boydii_21963577:Pseudallescheria boydii
",10-100,26.8% in non-invasive type (fungus balls) and 57
"Pseudallescheria_boydii_22032175:Pseudallescheria boydii
",1,A case
"Pseudallescheria_boydii_22124953:Pseudallescheria boydii
",1,an
"Pseudallescheria_boydii_22167398:Pseudallescheria boydii
",none,:Invasive mold infections affecting the lungs are increasing in incidence and diversity. Severely immunocompromised patients
"Pseudallescheria_boydii_22335254:Pseudallescheria boydii
",none,:
"Pseudallescheria_boydii_22416481:Pseudallescheria boydii
",1,An
"Pseudallescheria_boydii_23518310:Pseudallescheria boydii
",1,a
"Pseudallescheria_boydii_23569518:Pseudallescheria boydii
",1,a
"Pseudallescheria_boydii_23908944:Pseudallescheria boydii
",1-10,Two cases
"Pseudallescheria_boydii_24238227:Pseudallescheria boydii
",1,a case
"Pseudallescheria_boydii_24962102:Pseudallescheria boydii
",10-100,27
"Pseudallescheria_boydii_25308027:Pseudallescheria boydii
",1,a case
"Pseudallescheria_boydii_25639881:Pseudallescheria boydii
",1-10,Three
"Pseudallescheria_boydii_26455910:Pseudallescheria boydii
",1,an unusual case
"Pseudallescheria_boydii_26979032:Pseudallescheria boydii
",none,:
"Pseudallescheria_boydii_270906:Pseudallescheria boydii
",1-10,two patients
"Pseudallescheria_boydii_27837497:Pseudallescheria boydii
",none,:
"Pseudallescheria_boydii_28762125:Pseudallescheria boydii
",none,:
"Pseudallescheria_boydii_29094263:Pseudallescheria boydii
",1-10,two cases
"Pseudallescheria_boydii_30283549:Pseudallescheria boydii
",1,A
"Pseudallescheria_boydii_30297214:Pseudallescheria boydii
",10-100,31
"Pseudallescheria_boydii_33084474:Pseudallescheria boydii
",1,a
"Pseudallescheria_boydii_33315292:Pseudallescheria boydii
",10-100,30
"Pseudallescheria_boydii_33318800:Pseudallescheria boydii
",1,A
"Pseudallescheria_boydii_33323661:Pseudallescheria boydii
",1,A
"Pseudallescheria_boydii_33338319:Pseudallescheria boydii
",1,first case
"Pseudallescheria_boydii_33392858:Pseudallescheria boydii
",1,a case
"Pseudallescheria_boydii_33527651:Pseudallescheria boydii
",1,a
"Pseudallescheria_boydii_33707042:Pseudallescheria boydii
",1,A
"Pseudallescheria_boydii_33834145:Pseudallescheria boydii
",1,an
"Pseudallescheria_boydii_33923333:Pseudallescheria boydii
",1,a
"Pseudallescheria_boydii_34097886:Pseudallescheria boydii
",1,A
"Pseudallescheria_boydii_34160012:Pseudallescheria boydii
",10-100,Eighteen
"Pseudallescheria_boydii_34386675:Pseudallescheria boydii
",1,a
"Pseudallescheria_boydii_34513465:Pseudallescheria boydii
",1,an
"Pseudallescheria_boydii_34535388:Pseudallescheria boydii
",1-10,eight patients
"Pseudallescheria_boydii_34628284:Pseudallescheria boydii
",10-100,50
"Pseudallescheria_boydii_34642117:Pseudallescheria boydii
",1,twenty-one
"Pseudallescheria_boydii_34829210:Pseudallescheria boydii
",>100,478
"Pseudallescheria_boydii_34916813:Pseudallescheria boydii
",none,.
"Pseudallescheria_boydii_7708091:Pseudallescheria boydii
",1,a
"Pseudallescheria_boydii_8199569:Pseudallescheria boydii
",1-10,four
"Pseudallescheria_boydii_8389611:Pseudallescheria boydii
",1,case
"Pseudallescheria_boydii_8874080:Pseudallescheria boydii
",1,A case
"Pseudallescheria_boydii_9042007:Pseudallescheria boydii
",1,A
"Pseudallescheria_boydii_9234575:Pseudallescheria boydii
",1-10,nine patients
"Pseudallescheria_boydii_9279332:Pseudallescheria boydii
",10-100,16
"Pseudallescheria_boydii_9762808:Pseudallescheria boydii
",1,A
"Pseudallescheria_prolificans_16088460:Pseudallescheria prolificans
",1,:The genus Scedosporium comprises a group of filamentous fungi found ubiquitously in the environment. The two major
"Pseudallescheria_prolificans_19301173:Pseudallescheria prolificans
",10-100,Twenty
"Pseudallescheria_prolificans_19549223:Pseudallescheria prolificans
",>100,180
"Pseudallescheria_prolificans_20492531:Pseudallescheria prolificans
",10-100,25
"Pseudallescheria_prolificans_21067328:Pseudallescheria prolificans
",10-100,69
"Pseudallescheria_prolificans_21995658:Pseudallescheria prolificans
",10-100,60
"Pseudomicrodochium_fusarioides_1886641:Pseudomicrodochium fusarioides
",1,a
"Pseudomicrodochium_suttonii_1886641:Pseudomicrodochium suttonii
",1,a
"Pseudozyma_26608844:Pseudozyma
",1,a
"Pseudozyma_aphidis_23182077:Pseudozyma aphidis
",1,a patient with Burkitt lymphoma: first case
"Pseudozyma_aphidis_26608844:Pseudozyma aphidis
",1,a
"Purpureocillium_29271312:Purpureocillium
",1,A
"Purpureocillium_30425920:Purpureocillium
",1,a case
"Purpureocillium_32379722:Purpureocillium
",1,a case
"Purpureocillium_33599275:Purpureocillium
",>100,101
"Purpureocillium_34160759:Purpureocillium
",1,an
"Purpureocillium_lilacinum_29271312:Purpureocillium lilacinum
",1,A
"Purpureocillium_lilacinum_30425920:Purpureocillium lilacinum
",1,a case
"Purpureocillium_lilacinum_32379722:Purpureocillium lilacinum
",1,a case
"Purpureocillium_lilacinum_33599275:Purpureocillium lilacinum
",>100,101
"Purpureocillium_lilacinum_34160759:Purpureocillium lilacinum
",1,an
"Pythium_12203186:Pythium
",1,a
"Pythium_15586573:Pythium
",1,A
"Pythium_22747656:Pythium
",1,A
"Pythium_insidiosum_11132234:Pythium insidiosum
",none,:
"Pythium_insidiosum_12203186:Pythium insidiosum
",1,a
"Pythium_insidiosum_15586573:Pythium insidiosum
",1,A
"Pythium_insidiosum_22747656:Pythium insidiosum
",1,A
"Pythium_insidiosum_31737473:Pythium insidiosum
",1,an
"Ramichloridium_mackenziei_21663879:Ramichloridium mackenziei
",1,case
"Ramichloridium_mackenziei_25637429:Ramichloridium mackenziei
",1,a
"Rasamsonia_23241382:Rasamsonia
",1,first case
"Rasamsonia_23483122:Rasamsonia
",1,a
"Rasamsonia_23902144:Rasamsonia
",none,patients
"Rasamsonia_25356347:Rasamsonia
",>100,152
"Rasamsonia_26058584:Rasamsonia
",1,a
"Rasamsonia_26563166:Rasamsonia
",1,A
"Rasamsonia_26812445:Rasamsonia
",none,:
"Rasamsonia_28185887:Rasamsonia
",1,a
"Rasamsonia_29094263:Rasamsonia
",1-10,two cases
"Rasamsonia_29702751:Rasamsonia
",1-10,Four patients
"Rasamsonia_31006737:Rasamsonia
",1,a
"Rasamsonia_31011375:Rasamsonia
",1,a case
"Rasamsonia_31769549:Rasamsonia
",10-100,23
"Rasamsonia_33395593:Rasamsonia
",1,a case
"Rasamsonia_argillacea_23241382:Rasamsonia argillacea
",1,first case
"Rasamsonia_argillacea_23483122:Rasamsonia argillacea
",1,a
"Rasamsonia_argillacea_23902144:Rasamsonia argillacea
",none,patients
"Rasamsonia_argillacea_25356347:Rasamsonia argillacea
",>100,152
"Rasamsonia_argillacea_26058584:Rasamsonia argillacea
",1,a
"Rasamsonia_argillacea_29702751:Rasamsonia argillacea
",1-10,Four patients
"Rasamsonia_argillacea_31011375:Rasamsonia argillacea
",1,a case
"Rasamsonia_argillacea_33395593:Rasamsonia argillacea
",1,a case
"Rhinocladiella_mackenziei_21663879:Rhinocladiella mackenziei
",1,case
"Rhinocladiella_mackenziei_25637429:Rhinocladiella mackenziei
",1,a
"Rhinosporidium_22604769:Rhinosporidium
",1,A
"Rhinosporidium_29941824:Rhinosporidium
",>100,156
"Rhinosporidium_31763261:Rhinosporidium
",1,One patient
"Rhinosporidium_32874589:Rhinosporidium
",1,a
"Rhinosporidium_33816117:Rhinosporidium
",1,A case
"Rhinosporidium_seeberi_22604769:Rhinosporidium seeberi
",1,A
"Rhinosporidium_seeberi_29941824:Rhinosporidium seeberi
",>100,156
"Rhinosporidium_seeberi_31763261:Rhinosporidium seeberi
",1,One patient
"Rhinosporidium_seeberi_32874589:Rhinosporidium seeberi
",1,a
"Rhinosporidium_seeberi_33816117:Rhinosporidium seeberi
",1,A case
"Rhizomucor_pusillus_19386856:Rhizomucor pusillus
",>100,190
"Rhizomucor_pusillus_22103628:Rhizomucor pusillus
",1,a case
"Rhizomucor_pusillus_23583263:Rhizomucor pusillus
",1,an
"Rhizomucor_pusillus_24403304:Rhizomucor pusillus
",1,a
"Rhizomucor_pusillus_24850354:Rhizomucor pusillus
",10-100,86
"Rhizomucor_pusillus_24936595:Rhizomucor pusillus
",1-10,Four
"Rhizomucor_pusillus_25587084:Rhizomucor pusillus
",10-100,38
"Rhizomucor_pusillus_26397298:Rhizomucor pusillus
",1,a
"Rhizomucor_pusillus_27988409:Rhizomucor pusillus
",1,an
"Rhizomucor_pusillus_28757006:Rhizomucor pusillus
",1,A
"Rhizomucor_pusillus_29642408:Rhizomucor pusillus
",10-100,82
"Rhizomucor_pusillus_31656543:Rhizomucor pusillus
",1,a
"Rhizomucor_pusillus_31890489:Rhizomucor pusillus
",1,a
"Rhizomucor_pusillus_32309276:Rhizomucor pusillus
",1,an
"Rhizomucor_pusillus_34955408:Rhizomucor pusillus
",1,an
"Rhizomucor_variabilis_23243187:Rhizomucor variabilis
",1,a case
"Rhizomucor_variabilis_29642408:Rhizomucor variabilis
",10-100,82
"Rhizomucor_variabilis_33147877:Rhizomucor variabilis
",none,.
"Rhizopus_10405701:Rhizopus
",1,A
"Rhizopus_12913805:Rhizopus
",1,a
"Rhizopus_15538083:Rhizopus
",1,A
"Rhizopus_15599783:Rhizopus
",1,a
"Rhizopus_15826297:Rhizopus
",1-10,two cases
"Rhizopus_16621774:Rhizopus
",1,a case
"Rhizopus_16842513:Rhizopus
",>100,127
"Rhizopus_16912446:Rhizopus
",1,a case
"Rhizopus_19545771:Rhizopus
",1,A
"Rhizopus_19589489:Rhizopus
",1-10,2
"Rhizopus_19954497:Rhizopus
",1,a
"Rhizopus_20205795:Rhizopus
",1,a case
"Rhizopus_2021322:Rhizopus
",1,a
"Rhizopus_20803983:Rhizopus
",1,A
"Rhizopus_21735109:Rhizopus
",1,a case
"Rhizopus_21849070:Rhizopus
",1,a
"Rhizopus_21897081:Rhizopus
",1,A
"Rhizopus_24623054:Rhizopus
",1,a case
"Rhizopus_25379391:Rhizopus
",1,a case
"Rhizopus_25391828:Rhizopus
",1,A
"Rhizopus_28580534:Rhizopus
",1,a case
"Rhizopus_29326340:Rhizopus
",1,A
"Rhizopus_32807082:Rhizopus
",1,a
"Rhizopus_32983308:Rhizopus
",1,a
"Rhizopus_33527098:Rhizopus
",1,a
"Rhizopus_33544266:Rhizopus
",1,a
"Rhizopus_33670842:Rhizopus
",1,a fatal case of Rhizopus azygosporus pneumonia in a
"Rhizopus_33857916:Rhizopus
",1,a case
"Rhizopus_34401308:Rhizopus
",1,case
"Rhizopus_34479495:Rhizopus
",1,A
