,num,num_origin
"Mycobacterium_canettii_24183617:Mycobacterium canettii
",1-10,two
"Mycobacterium_canettii_28711677:Mycobacterium canettii
",>100,118
"Mycobacterium_canettii_28744153:Mycobacterium canettii
",10-100,Twenty
"Mycobacterium_canettii_29567346:Mycobacterium canettii
",1,an
"Mycobacterium_canettii_30688210:Mycobacterium canettii
",1-10,two cases.ABSTRACT:We report the first two cases
"Mycobacterium_canettii_30753345:Mycobacterium canettii
",10-100,20
"Mycobacterium_caprae_23298678:Mycobacterium caprae
",>100,163
"Mycobacterium_caprae_26312376:Mycobacterium caprae
",none,:
"Mycobacterium_caprae_31539200:Mycobacterium caprae
",10-100,51
"Mycobacterium_celatum_11376079:Mycobacterium celatum
",1,an
"Mycobacterium_celatum_11467483:Mycobacterium celatum
",1,A
"Mycobacterium_celatum_12643843:Mycobacterium celatum
",1,a case
"Mycobacterium_celatum_14696823:Mycobacterium celatum
",none,:
"Mycobacterium_celatum_15135495:Mycobacterium celatum
",1,a case
"Mycobacterium_celatum_15603997:Mycobacterium celatum
",1,A case
"Mycobacterium_celatum_16260918:Mycobacterium celatum
",none,:
"Mycobacterium_celatum_16854645:Mycobacterium celatum
",1,An
"Mycobacterium_celatum_19269205:Mycobacterium celatum
",1-10,eight
"Mycobacterium_celatum_20879072:Mycobacterium celatum
",1,A
"Mycobacterium_celatum_22892504:Mycobacterium celatum
",1,A
"Mycobacterium_celatum_23264503:Mycobacterium celatum
",1-10,three
"Mycobacterium_celatum_25008771:Mycobacterium celatum
",1,an
"Mycobacterium_celatum_25091758:Mycobacterium celatum
",1,an
"Mycobacterium_celatum_27080783:Mycobacterium celatum
",1,a
"Mycobacterium_celatum_27895946:Mycobacterium celatum
",1,A Case
"Mycobacterium_celatum_29464177:Mycobacterium celatum
",1,a case
"Mycobacterium_celatum_31338290:Mycobacterium celatum
",1,A
"Mycobacterium_celatum_9114137:Mycobacterium celatum
",1-10,two cases
"Mycobacterium_celatum_9114138:Mycobacterium celatum
",1-10,seven
"Mycobacterium_celatum_9466784:Mycobacterium celatum
",1,a
"Mycobacterium_chimaera_27720208:Mycobacterium chimaera
",10-100,11
"Mycobacterium_chimaera_28912319:Mycobacterium chimaera
",1,an
"Mycobacterium_chimaera_29702266:Mycobacterium chimaera
",1,a
"Mycobacterium_chimaera_29803845:Mycobacterium chimaera
",10-100,Thirty
"Mycobacterium_chimaera_29993322:Mycobacterium chimaera
",1-10,two
"Mycobacterium_chimaera_30005147:Mycobacterium chimaera
",1,a
"Mycobacterium_chimaera_30071555:Mycobacterium chimaera
",1,:Extrapulmonary disease occurs in a minority of nontuberculous mycobacterial (NTM) infections
"Mycobacterium_chimaera_30081026:Mycobacterium chimaera
",1,a
"Mycobacterium_chimaera_30517986:Mycobacterium chimaera
",1-10,two cases
"Mycobacterium_chimaera_30573983:Mycobacterium chimaera
",10-100,95
"Mycobacterium_chimaera_30788017:Mycobacterium chimaera
",none,patients
"Mycobacterium_chimaera_30789330:Mycobacterium chimaera
",1-10,4
"Mycobacterium_chimaera_30989052:Mycobacterium chimaera
",1,a
"Mycobacterium_chimaera_31210158:Mycobacterium chimaera
",>100,386
"Mycobacterium_chimaera_31470766:Mycobacterium chimaera
",none,:
"Mycobacterium_chimaera_31715282:Mycobacterium chimaera
",none,:Mycobacterial infection-related morbidity and mortality in patients
"Mycobacterium_chimaera_31766930:Mycobacterium chimaera
",1,Case
"Mycobacterium_chimaera_31843377:Mycobacterium chimaera
",1,An
"Mycobacterium_chimaera_31954743:Mycobacterium chimaera
",>100,247
"Mycobacterium_chimaera_32133489:Mycobacterium chimaera
",10-100,Ten
"Mycobacterium_chimaera_32154105:Mycobacterium chimaera
",1,a case
"Mycobacterium_chimaera_32247868:Mycobacterium chimaera
",>100,222
"Mycobacterium_chimaera_32360207:Mycobacterium chimaera
",>100,105
"Mycobacterium_chimaera_32584757:Mycobacterium chimaera
",1,First Danish case
"Mycobacterium_chimaera_32740995:Mycobacterium chimaera
",1,a
"Mycobacterium_chimaera_32863674:Mycobacterium chimaera
",1,a
"Mycobacterium_chimaera_32864705:Mycobacterium chimaera
",1,a
"Mycobacterium_chimaera_32889028:Mycobacterium chimaera
",>100,308
"Mycobacterium_genavense_11218013:Mycobacterium genavense
",1-10,eight
"Mycobacterium_genavense_11919012:Mycobacterium genavense
",1,An
"Mycobacterium_genavense_14560447:Mycobacterium genavense
",1-10,four cases
"Mycobacterium_genavense_16231262:Mycobacterium genavense
",10-100,Ten
"Mycobacterium_genavense_17899468:Mycobacterium genavense
",1,an
"Mycobacterium_genavense_19429993:Mycobacterium genavense
",1,A
"Mycobacterium_genavense_20153866:Mycobacterium genavense
",1,an
"Mycobacterium_genavense_20663117:Mycobacterium genavense
",1,a case
"Mycobacterium_genavense_20956155:Mycobacterium genavense
",1-10,two
"Mycobacterium_genavense_22054169:Mycobacterium genavense
",1-10,two
"Mycobacterium_genavense_22439918:Mycobacterium genavense
",10-100,14 cases
"Mycobacterium_genavense_22765380:Mycobacterium genavense
",1,a case
"Mycobacterium_genavense_24693456:Mycobacterium genavense
",1-10,4 patients
"Mycobacterium_genavense_24813153:Mycobacterium genavense
",1,A
"Mycobacterium_genavense_26304492:Mycobacterium genavense
",>100,156 cases
"Mycobacterium_genavense_26452414:Mycobacterium genavense
",1,a case
"Mycobacterium_genavense_27777582:Mycobacterium genavense
",1,one
"Mycobacterium_genavense_7742423:Mycobacterium genavense
",1-10,Six
"Mycobacterium_gordonae_21901631:Mycobacterium gordonae
",10-100,50
"Mycobacterium_gordonae_22015322:Mycobacterium gordonae
",>100,312
"Mycobacterium_gordonae_22054169:Mycobacterium gordonae
",1-10,two
"Mycobacterium_gordonae_22097449:Mycobacterium gordonae
",none,:
"Mycobacterium_gordonae_22111302:Mycobacterium gordonae
",1,A
"Mycobacterium_gordonae_22288163:Mycobacterium gordonae
",10-100,40
"Mycobacterium_gordonae_22305672:Mycobacterium gordonae
",none,correlation between in vitro and in vivo treatment response
"Mycobacterium_gordonae_22720876:Mycobacterium gordonae
",10-100,"26,793 patients"
"Mycobacterium_gordonae_22744719:Mycobacterium gordonae
",>100,531
"Mycobacterium_gordonae_22795963:Mycobacterium gordonae
",none,:We classified patients
"Mycobacterium_gordonae_22984024:Mycobacterium gordonae
",none,:
"Mycobacterium_gordonae_23146810:Mycobacterium gordonae
",1-10,two cases
"Mycobacterium_gordonae_23257257:Mycobacterium gordonae
",1,A
"Mycobacterium_gordonae_23440166:Mycobacterium gordonae
",>100,369
"Mycobacterium_gordonae_23843489:Mycobacterium gordonae
",10-100,20
"Mycobacterium_gordonae_23875055:Mycobacterium gordonae
",10-100,29
"Mycobacterium_gordonae_23952847:Mycobacterium gordonae
",>100,339
"Mycobacterium_gordonae_24252838:Mycobacterium gordonae
",1,A
"Mycobacterium_gordonae_24260398:Mycobacterium gordonae
",10-100,56
"Mycobacterium_gordonae_24655570:Mycobacterium gordonae
",1-10,4
"Mycobacterium_gordonae_24687707:Mycobacterium gordonae
",1,a patient with chronic cavitary lung infection.ABSTRACT:We describe the first case
"Mycobacterium_gordonae_24740640:Mycobacterium gordonae
",none,:
"Mycobacterium_gordonae_24742610:Mycobacterium gordonae
",1,a patient
"Mycobacterium_gordonae_24768296:Mycobacterium gordonae
",1,First case
"Mycobacterium_gordonae_24788402:Mycobacterium gordonae
",1,A
"Mycobacterium_gordonae_24858903:Mycobacterium gordonae
",1,a
"Mycobacterium_gordonae_24930658:Mycobacterium gordonae
",1,A
"Mycobacterium_gordonae_25132991:Mycobacterium gordonae
",>100,120
"Mycobacterium_gordonae_25440976:Mycobacterium gordonae
",10-100,26
"Mycobacterium_gordonae_25500441:Mycobacterium gordonae
",1,a
"Mycobacterium_gordonae_25658545:Mycobacterium gordonae
",>100,202
"Mycobacterium_gordonae_25663510:Mycobacterium gordonae
",1-10,five
"Mycobacterium_gordonae_25672059:Mycobacterium gordonae
",1,a
"Mycobacterium_gordonae_25731702:Mycobacterium gordonae
",1,a
"Mycobacterium_gordonae_25795316:Mycobacterium gordonae
",>100,452
"Mycobacterium_gordonae_25926588:Mycobacterium gordonae
",1,a
"Mycobacterium_gordonae_26039275:Mycobacterium gordonae
",1,a case
"Mycobacterium_gordonae_26048260:Mycobacterium gordonae
",1,A
"Mycobacterium_gordonae_26187282:Mycobacterium gordonae
",1,A
"Mycobacterium_gordonae_26205798:Mycobacterium gordonae
",1,a case
"Mycobacterium_gordonae_26286334:Mycobacterium gordonae
",1,A
"Mycobacterium_gordonae_26666259:Mycobacterium gordonae
",10-100,Nineteen experts
"Mycobacterium_gordonae_26723913:Mycobacterium gordonae
",>100,"109,311"
"Mycobacterium_gordonae_27064349:Mycobacterium gordonae
",10-100,72
"Mycobacterium_gordonae_27080471:Mycobacterium gordonae
",1,a
"Mycobacterium_gordonae_27080783:Mycobacterium gordonae
",1,a
"Mycobacterium_gordonae_27150856:Mycobacterium gordonae
",10-100,42
"Mycobacterium_gordonae_27191473:Mycobacterium gordonae
",none,:We analyzed routine statutory health insurance claim data
"Mycobacterium_gordonae_27720208:Mycobacterium gordonae
",10-100,11
"Mycobacterium_gordonae_27846606:Mycobacterium gordonae
",none,:
"Mycobacterium_gordonae_27934834:Mycobacterium gordonae
",1,case
"Mycobacterium_gordonae_28011857:Mycobacterium gordonae
",none,:
"Mycobacterium_gordonae_28128073:Mycobacterium gordonae
",1-10,both immunocompromised and immunocompetent patients
"Mycobacterium_gordonae_28157481:Mycobacterium gordonae
",1,A case
"Mycobacterium_gordonae_28348502:Mycobacterium gordonae
",1,A
"Mycobacterium_gordonae_28471978:Mycobacterium gordonae
",1,A
"Mycobacterium_gordonae_28598348:Mycobacterium gordonae
",1-10,6
"Mycobacterium_gordonae_28923675:Mycobacterium gordonae
",none,:
"Mycobacterium_gordonae_28972416:Mycobacterium gordonae
",none,:
"Mycobacterium_gordonae_28988958:Mycobacterium gordonae
",1-10,three
"Mycobacterium_gordonae_29198678:Mycobacterium gordonae
",1,a case
"Mycobacterium_gordonae_29225071:Mycobacterium gordonae
",1-10,Five cases
"Mycobacterium_gordonae_29291713:Mycobacterium gordonae
",1,A
"Mycobacterium_gordonae_29329759:Mycobacterium gordonae
",10-100,14 patients
"Mycobacterium_gordonae_29563388:Mycobacterium gordonae
",>100,954
"Mycobacterium_gordonae_29764749:Mycobacterium gordonae
",10-100,62
"Mycobacterium_gordonae_29884324:Mycobacterium gordonae
",1-10,two
"Mycobacterium_gordonae_30325493:Mycobacterium gordonae
",1,a
"Mycobacterium_gordonae_30390231:Mycobacterium gordonae
",10-100,14 patients
"Mycobacterium_gordonae_30430507:Mycobacterium gordonae
",1,a
"Mycobacterium_gordonae_30456869:Mycobacterium gordonae
",1,:Mycobacterium abscessus complex can cause severe lung infections and has proven to be a serious threat to patients
"Mycobacterium_gordonae_30673890:Mycobacterium gordonae
",1-10,four cases
"Mycobacterium_gordonae_30724835:Mycobacterium gordonae
",10-100,33
"Mycobacterium_gordonae_30767776:Mycobacterium gordonae
",1,a
"Mycobacterium_gordonae_30891397:Mycobacterium gordonae
",1,a
"Mycobacterium_gordonae_30962152:Mycobacterium gordonae
",1,A
"Mycobacterium_gordonae_31039251:Mycobacterium gordonae
",10-100,55
"Mycobacterium_gordonae_31064629:Mycobacterium gordonae
",>100,196
"Mycobacterium_gordonae_31537234:Mycobacterium gordonae
",10-100,12
"Mycobacterium_gordonae_31579470:Mycobacterium gordonae
",1,A case
"Mycobacterium_gordonae_31620801:Mycobacterium gordonae
",none,:
"Mycobacterium_gordonae_31690385:Mycobacterium gordonae
",none,:Allergic bronchopulmonary aspergillosis (ABPA) occurs in patients
"Mycobacterium_gordonae_31715672:Mycobacterium gordonae
",>100,529
"Mycobacterium_gordonae_31770270:Mycobacterium gordonae
",1,A
"Mycobacterium_gordonae_31793512:Mycobacterium gordonae
",1,A
"Mycobacterium_gordonae_32036778:Mycobacterium gordonae
",1-10,Two patients
"Mycobacterium_gordonae_32102768:Mycobacterium gordonae
",10-100,42
"Mycobacterium_gordonae_32164551:Mycobacterium gordonae
",1,a
"Mycobacterium_gordonae_32321630:Mycobacterium gordonae
",10-100,12
"Mycobacterium_gordonae_32954440:Mycobacterium gordonae
",1,an
"Mycobacterium_gordonae_33023085:Mycobacterium gordonae
",>100,161
"Mycobacterium_gordonae_33077396:Mycobacterium gordonae
",>100,215
"Mycobacterium_gordonae_33079051:Mycobacterium gordonae
",1,a case
"Mycobacterium_gordonae_33079053:Mycobacterium gordonae
",1-10,2
"Mycobacterium_gordonae_33094118:Mycobacterium gordonae
",1-10,Four
"Mycobacterium_gordonae_33103825:Mycobacterium gordonae
",1,A
"Mycobacterium_gordonae_33137861:Mycobacterium gordonae
",10-100,89
"Mycobacterium_gordonae_33154211:Mycobacterium gordonae
",10-100,18 cases
"Mycobacterium_gordonae_33202553:Mycobacterium gordonae
",>100,117
"Mycobacterium_gordonae_33213390:Mycobacterium gordonae
",1,A
"Mycobacterium_gordonae_33238934:Mycobacterium gordonae
",1,A
"Mycobacterium_gordonae_33251102:Mycobacterium gordonae
",1,A
"Mycobacterium_gordonae_33302348:Mycobacterium gordonae
",none,:
"Mycobacterium_gordonae_33318800:Mycobacterium gordonae
",1,A
"Mycobacterium_gordonae_33323649:Mycobacterium gordonae
",10-100,17
"Mycobacterium_gordonae_33383220:Mycobacterium gordonae
",1,A
"Mycobacterium_gordonae_33383509:Mycobacterium gordonae
",none,=
"Mycobacterium_gordonae_33404128:Mycobacterium gordonae
",none,.
"Mycobacterium_heckeshornense_11060075:Mycobacterium heckeshornense
",1,an
"Mycobacterium_heckeshornense_16698085:Mycobacterium heckeshornense
",1,an
"Mycobacterium_heckeshornense_19020056:Mycobacterium heckeshornense
",1,a case
"Mycobacterium_heckeshornense_19195204:Mycobacterium heckeshornense
",1,A
"Mycobacterium_heckeshornense_21628944:Mycobacterium heckeshornense
",1,A
"Mycobacterium_heckeshornense_26909156:Mycobacterium heckeshornense
",1,A case
"Mycobacterium_heckeshornense_29409693:Mycobacterium heckeshornense
",1,A
"Mycobacterium_heckeshornense_29503226:Mycobacterium heckeshornense
",1,a
"Mycobacterium_heckeshornense_29599152:Mycobacterium heckeshornense
",1,a
"Mycobacterium_heckeshornense_30450276:Mycobacterium heckeshornense
",1,A
"Mycobacterium_heckeshornense_32489849:Mycobacterium heckeshornense
",1,A
"Mycobacterium_interjectum_15143004:Mycobacterium interjectum
",1,A
"Mycobacterium_interjectum_19723389:Mycobacterium interjectum
",none,:
"Mycobacterium_interjectum_24194998:Mycobacterium interjectum
",1,A
"Mycobacterium_interjectum_24816124:Mycobacterium interjectum
",1,a case
"Mycobacterium_interjectum_25487637:Mycobacterium interjectum
",none,independent
"Mycobacterium_interjectum_26887928:Mycobacterium interjectum
",>100,372
"Mycobacterium_interjectum_28197350:Mycobacterium interjectum
",1,a
"Mycobacterium_interjectum_29171456:Mycobacterium interjectum
",1,A
"Mycobacterium_interjectum_8025761:Mycobacterium interjectum
",1,A
"Mycobacterium_interjectum_9350733:Mycobacterium interjectum
",1,an
"Mycobacterium_intracellulare_14525547:Mycobacterium intracellulare
",1,an HIV-infected patient
"Mycobacterium_intracellulare_14978905:Mycobacterium intracellulare
",10-100,17
"Mycobacterium_intracellulare_14981752:Mycobacterium intracellulare
",10-100,12
"Mycobacterium_intracellulare_15361740:Mycobacterium intracellulare
",1,an
"Mycobacterium_intracellulare_15538953:Mycobacterium intracellulare
",>100,1504
"Mycobacterium_intracellulare_15788501:Mycobacterium intracellulare
",1,A
"Mycobacterium_intracellulare_15807715:Mycobacterium intracellulare
",>100,560
"Mycobacterium_intracellulare_16078343:Mycobacterium intracellulare
",1,a
"Mycobacterium_intracellulare_16116306:Mycobacterium intracellulare
",10-100,10
"Mycobacterium_intracellulare_16290202:Mycobacterium intracellulare
",>100,521
"Mycobacterium_intracellulare_16295487:Mycobacterium intracellulare
",1,An autopsy case
"Mycobacterium_intracellulare_16319341:Mycobacterium intracellulare
",>100,275
"Mycobacterium_intracellulare_16629489:Mycobacterium intracellulare
",none,.
"Mycobacterium_intracellulare_16715763:Mycobacterium intracellulare
",none,HIV patients
"Mycobacterium_intracellulare_16846059:Mycobacterium intracellulare
",1,a
"Mycobacterium_intracellulare_16858014:Mycobacterium intracellulare
",10-100,51
"Mycobacterium_intracellulare_17016001:Mycobacterium intracellulare
",1,A
"Mycobacterium_intracellulare_17035461:Mycobacterium intracellulare
",1,a case
"Mycobacterium_intracellulare_17377045:Mycobacterium intracellulare
",10-100,Twelve
"Mycobacterium_intracellulare_17455621:Mycobacterium intracellulare
",none,:
"Mycobacterium_intracellulare_17589548:Mycobacterium intracellulare
",>100,368
"Mycobacterium_intracellulare_17644942:Mycobacterium intracellulare
",>100,149
"Mycobacterium_intracellulare_18350456:Mycobacterium intracellulare
",1,A
"Mycobacterium_intracellulare_18478985:Mycobacterium intracellulare
",1-10,two cases
"Mycobacterium_intracellulare_18703788:Mycobacterium intracellulare
",10-100,63
"Mycobacterium_intracellulare_19227282:Mycobacterium intracellulare
",>100,153
"Mycobacterium_intracellulare_19719040:Mycobacterium intracellulare
",1,a
"Mycobacterium_intracellulare_20338366:Mycobacterium intracellulare
",1,a
"Mycobacterium_intracellulare_21292659:Mycobacterium intracellulare
",>100,107
"Mycobacterium_intracellulare_21901631:Mycobacterium intracellulare
",10-100,50
"Mycobacterium_intracellulare_21995339:Mycobacterium intracellulare
",10-100,14
"Mycobacterium_intracellulare_22015322:Mycobacterium intracellulare
",>100,312
"Mycobacterium_intracellulare_22052399:Mycobacterium intracellulare
",10-100,Sixty
"Mycobacterium_intracellulare_22095568:Mycobacterium intracellulare
",>100,196
"Mycobacterium_intracellulare_22111302:Mycobacterium intracellulare
",1,A
"Mycobacterium_intracellulare_22305672:Mycobacterium intracellulare
",none,the correlation between in vitro and in vivo treatment response
"Mycobacterium_intracellulare_22744719:Mycobacterium intracellulare
",>100,531
"Mycobacterium_intracellulare_22984024:Mycobacterium intracellulare
",none,:
"Mycobacterium_intracellulare_23188870:Mycobacterium intracellulare
",1,a
"Mycobacterium_intracellulare_23569518:Mycobacterium intracellulare
",1,a
"Mycobacterium_intracellulare_23681897:Mycobacterium intracellulare
",1,a case
"Mycobacterium_intracellulare_23740728:Mycobacterium intracellulare
",1,An
"Mycobacterium_intracellulare_23843489:Mycobacterium intracellulare
",10-100,20
"Mycobacterium_intracellulare_23952847:Mycobacterium intracellulare
",>100,339
"Mycobacterium_intracellulare_24204583:Mycobacterium intracellulare
",>100,834
"Mycobacterium_intracellulare_24240789:Mycobacterium intracellulare
",>100,220
"Mycobacterium_intracellulare_24252838:Mycobacterium intracellulare
",1,A
"Mycobacterium_intracellulare_24260398:Mycobacterium intracellulare
",10-100,56
"Mycobacterium_intracellulare_24303220:Mycobacterium intracellulare
",1,A case
"Mycobacterium_intracellulare_24388366:Mycobacterium intracellulare
",1-10,9
"Mycobacterium_intracellulare_24655570:Mycobacterium intracellulare
",1-10,4
"Mycobacterium_intracellulare_24691889:Mycobacterium intracellulare
",1-10,"3,005 patients,"
"Mycobacterium_intracellulare_24740640:Mycobacterium intracellulare
",none,:
"Mycobacterium_intracellulare_24742610:Mycobacterium intracellulare
",1,a patient
"Mycobacterium_intracellulare_24768296:Mycobacterium intracellulare
",1,First case
"Mycobacterium_intracellulare_25132991:Mycobacterium intracellulare
",>100,120
"Mycobacterium_intracellulare_25658545:Mycobacterium intracellulare
",>100,202 patients
"Mycobacterium_intracellulare_25663510:Mycobacterium intracellulare
",1-10,five
"Mycobacterium_intracellulare_25672059:Mycobacterium intracellulare
",1,a
"Mycobacterium_intracellulare_25758076:Mycobacterium intracellulare
",1,A
"Mycobacterium_intracellulare_25795316:Mycobacterium intracellulare
",>100,452
"Mycobacterium_intracellulare_25920293:Mycobacterium intracellulare
",>100,253
"Mycobacterium_intracellulare_25926588:Mycobacterium intracellulare
",1,a
"Mycobacterium_intracellulare_26187282:Mycobacterium intracellulare
",1,A
"Mycobacterium_intracellulare_26723913:Mycobacterium intracellulare
",>100,"109,311"
"Mycobacterium_intracellulare_27092563:Mycobacterium intracellulare
",none,:Care of patients
"Mycobacterium_intracellulare_27150856:Mycobacterium intracellulare
",10-100,42
"Mycobacterium_intracellulare_27191473:Mycobacterium intracellulare
",none,:We analyzed routine statutory health insurance claim data
"Mycobacterium_intracellulare_27516892:Mycobacterium intracellulare
",1,a
"Mycobacterium_intracellulare_27580547:Mycobacterium intracellulare
",1,A
"Mycobacterium_intracellulare_27695869:Mycobacterium intracellulare
",1,a case
"Mycobacterium_intracellulare_27720208:Mycobacterium intracellulare
",10-100,11
"Mycobacterium_intracellulare_27776258:Mycobacterium intracellulare
",1,a
"Mycobacterium_intracellulare_28128073:Mycobacterium intracellulare
",1-10,both immunocompromised and immunocompetent patients
"Mycobacterium_intracellulare_28506264:Mycobacterium intracellulare
",1,An
"Mycobacterium_intracellulare_28529853:Mycobacterium intracellulare
",1,a
"Mycobacterium_intracellulare_28912319:Mycobacterium intracellulare
",1,an
"Mycobacterium_intracellulare_28923675:Mycobacterium intracellulare
",none,:
"Mycobacterium_intracellulare_29198678:Mycobacterium intracellulare
",1,a case
"Mycobacterium_intracellulare_29764749:Mycobacterium intracellulare
",10-100,62
"Mycobacterium_intracellulare_29884277:Mycobacterium intracellulare
",1,A
"Mycobacterium_intracellulare_30128292:Mycobacterium intracellulare
",1,A patient
"Mycobacterium_intracellulare_30390231:Mycobacterium intracellulare
",1-10,eight
"Mycobacterium_intracellulare_30673890:Mycobacterium intracellulare
",1-10,four cases
"Mycobacterium_intracellulare_31039251:Mycobacterium intracellulare
",10-100,55
"Mycobacterium_intracellulare_31084231:Mycobacterium intracellulare
",1-10,Eight
"Mycobacterium_intracellulare_31537234:Mycobacterium intracellulare
",10-100,12
"Mycobacterium_intracellulare_32036778:Mycobacterium intracellulare
",1-10,Two patients
"Mycobacterium_intracellulare_32102768:Mycobacterium intracellulare
",10-100,42
"Mycobacterium_intracellulare_32181043:Mycobacterium intracellulare
",10-100,14
"Mycobacterium_intracellulare_32321630:Mycobacterium intracellulare
",10-100,12
"Mycobacterium_intracellulare_32328391:Mycobacterium intracellulare
",1,a
"Mycobacterium_intracellulare_32645105:Mycobacterium intracellulare
",10-100,28
"Mycobacterium_intracellulare_32658834:Mycobacterium intracellulare
",>100,123
"Mycobacterium_intracellulare_32689751:Mycobacterium intracellulare
",10-100,70
"Mycobacterium_intracellulare_32699726:Mycobacterium intracellulare
",1,a
"Mycobacterium_intracellulare_32760104:Mycobacterium intracellulare
",>100,238
"Mycobacterium_intracellulare_32781595:Mycobacterium intracellulare
",none,.
"Mycobacterium_intracellulare_32814943:Mycobacterium intracellulare
",none,.
"Mycobacterium_intracellulare_32847517:Mycobacterium intracellulare
",10-100,50
"Mycobacterium_intracellulare_32874909:Mycobacterium intracellulare
",1,a
"Mycobacterium_intracellulare_32883930:Mycobacterium intracellulare
",10-100,46 (62.16%) and from extrapulmonary sources were 28
"Mycobacterium_intracellulare_32888731:Mycobacterium intracellulare
",1,a
"Mycobacterium_intracellulare_32915655:Mycobacterium intracellulare
",>100,475
"Mycobacterium_intracellulare_32917357:Mycobacterium intracellulare
",>100,229
"Mycobacterium_intracellulare_32995571:Mycobacterium intracellulare
",>100,100
"Mycobacterium_intracellulare_33069662:Mycobacterium intracellulare
",10-100,82
"Mycobacterium_intracellulare_33077396:Mycobacterium intracellulare
",>100,215
"Mycobacterium_intracellulare_33080299:Mycobacterium intracellulare
",none,most patients
"Mycobacterium_intracellulare_33107481:Mycobacterium intracellulare
",none,patients
"Mycobacterium_intracellulare_33154211:Mycobacterium intracellulare
",10-100,18 cases
"Mycobacterium_intracellulare_33172424:Mycobacterium intracellulare
",>100,221
"Mycobacterium_intracellulare_33218094:Mycobacterium intracellulare
",1-10,two
"Mycobacterium_intracellulare_33257389:Mycobacterium intracellulare
",1,a
"Mycobacterium_intracellulare_33264361:Mycobacterium intracellulare
",>100,225
"Mycobacterium_intracellulare_33303349:Mycobacterium intracellulare
",10-100,14 cases
"Mycobacterium_intracellulare_33323661:Mycobacterium intracellulare
",1,A
"Mycobacterium_intracellulare_33336899:Mycobacterium intracellulare
",10-100,Ten cases
"Mycobacterium_intracellulare_33364090:Mycobacterium intracellulare
",1,A
"Mycobacterium_kansasii_11076783:Mycobacterium kansasii
",>100,1540
"Mycobacterium_kansasii_11602023:Mycobacterium kansasii
",1,1
"Mycobacterium_kansasii_12581578:Mycobacterium kansasii
",1,an
"Mycobacterium_kansasii_12708897:Mycobacterium kansasii
",10-100,12 cases
"Mycobacterium_kansasii_15215152:Mycobacterium kansasii
",>100,127
"Mycobacterium_kansasii_15301677:Mycobacterium kansasii
",10-100,17
"Mycobacterium_kansasii_16085747:Mycobacterium kansasii
",>100,302
"Mycobacterium_kansasii_16290202:Mycobacterium kansasii
",>100,521
"Mycobacterium_kansasii_1673053:Mycobacterium kansasii
",10-100,Nineteen
"Mycobacterium_kansasii_17175984:Mycobacterium kansasii
",10-100,31
"Mycobacterium_kansasii_17214054:Mycobacterium kansasii
",10-100,71
"Mycobacterium_kansasii_1749988:Mycobacterium kansasii
",1,a
"Mycobacterium_kansasii_17644942:Mycobacterium kansasii
",>100,149
"Mycobacterium_kansasii_18703788:Mycobacterium kansasii
",10-100,63
"Mycobacterium_kansasii_19856074:Mycobacterium kansasii
",1,An
"Mycobacterium_kansasii_20210543:Mycobacterium kansasii
",1,an
"Mycobacterium_kansasii_2166360:Mycobacterium kansasii
",1,a
"Mycobacterium_kansasii_21682987:Mycobacterium kansasii
",1,an
"Mycobacterium_kansasii_21901631:Mycobacterium kansasii
",10-100,50
"Mycobacterium_kansasii_21995339:Mycobacterium kansasii
",10-100,14
"Mycobacterium_kansasii_2279345:Mycobacterium kansasii
",1,a
"Mycobacterium_kansasii_22950320:Mycobacterium kansasii
",1-10,Two
"Mycobacterium_kansasii_23843489:Mycobacterium kansasii
",10-100,20
"Mycobacterium_kansasii_24044165:Mycobacterium kansasii
",10-100,83
"Mycobacterium_kansasii_24240789:Mycobacterium kansasii
",>100,220
"Mycobacterium_kansasii_24260398:Mycobacterium kansasii
",10-100,56
"Mycobacterium_kansasii_25658545:Mycobacterium kansasii
",>100,202 patients
"Mycobacterium_kansasii_2585949:Mycobacterium kansasii
",1,A
"Mycobacterium_kansasii_26048260:Mycobacterium kansasii
",1,A
"Mycobacterium_kansasii_2712616:Mycobacterium kansasii
",1,a
"Mycobacterium_kansasii_2714863:Mycobacterium kansasii
",1,a
"Mycobacterium_kansasii_27934834:Mycobacterium kansasii
",1,case
"Mycobacterium_kansasii_28128073:Mycobacterium kansasii
",1-10,both immunocompromised and immunocompetent patients
"Mycobacterium_kansasii_28271647:Mycobacterium kansasii
",1,a case
"Mycobacterium_kansasii_28348502:Mycobacterium kansasii
",1,A
"Mycobacterium_kansasii_2836878:Mycobacterium kansasii
",none,:
"Mycobacterium_kansasii_28923675:Mycobacterium kansasii
",none,:
"Mycobacterium_kansasii_29764749:Mycobacterium kansasii
",10-100,62
"Mycobacterium_kansasii_30673890:Mycobacterium kansasii
",1-10,four cases
"Mycobacterium_kansasii_31038648:Mycobacterium kansasii
",1-10,2
"Mycobacterium_kansasii_31047113:Mycobacterium kansasii
",>100,109
"Mycobacterium_kansasii_31084231:Mycobacterium kansasii
",1-10,Eight
"Mycobacterium_kansasii_31100506:Mycobacterium kansasii
",10-100,69
"Mycobacterium_kansasii_31128614:Mycobacterium kansasii
",1-10,3
"Mycobacterium_kansasii_31193426:Mycobacterium kansasii
",1,a case
"Mycobacterium_kansasii_31256694:Mycobacterium kansasii
",none,.
"Mycobacterium_kansasii_31308711:Mycobacterium kansasii
",>100,478
