,num,num_origin
"Luna_virus_16028168:Luna virus
",10-100,58
"Luna_virus_18284686:Luna virus
",1,a
"Luna_virus_19046167:Luna virus
",10-100,34
"Luna_virus_19325387:Luna virus
",none,:
"Luna_virus_20353856:Luna virus
",10-100,10 patients
"Luna_virus_20946335:Luna virus
",>100,872
"Luna_virus_21107529:Luna virus
",10-100,Two hundred twenty
"Luna_virus_21263317:Luna virus
",1-10,Two
"Luna_virus_21496964:Luna virus
",none,hundred
"Luna_virus_22240033:Luna virus
",>100,372
"Luna_virus_22264290:Luna virus
",>100,265
"Luna_virus_22404211:Luna virus
",>100,685
"Luna_virus_23344833:Luna virus
",>100,190
"Luna_virus_27960210:Luna virus
",none,:
"Luna_virus_30401576:Luna virus
",>100,553
"Luna_virus_31222287:Luna virus
",>100,3702
"Luna_virus_32282956:Luna virus
",1,a
"Luna_virus_33252670:Luna virus
",10-100,76
"Luna_virus_33388408:Luna virus
",10-100,Thirty
"Luna_virus_33906129:Luna virus
",none,:
"Luna_virus_34224674:Luna virus
",>100,1909
"Luna_virus_34428858:Luna virus
",10-100,50
"Luna_virus_34499190:Luna virus
",none,:
"Luna_virus_8243487:Luna virus
",1-10,8
"Luna_virus_8535312:Luna virus
",1-10,three patients
"Luna_virus_8562747:Luna virus
",1-10,8 patients
"Luna_virus_8922798:Luna virus
",10-100,61
"Luna_virus_9195063:Luna virus
",1-10,two cases
"Macaca_mulatta_polyomavirus_1_224262:Macaca mulatta polyomavirus 1
",none,:
"Macaca_mulatta_polyomavirus_1_22998078:Macaca mulatta polyomavirus 1
",1,a
"Macaca_mulatta_polyomavirus_1_28671309:Macaca mulatta polyomavirus 1
",1,an
"Macaca_mulatta_polyomavirus_1_33194423:Macaca mulatta polyomavirus 1
",10-100,68
"Macaca_mulatta_polyomavirus_1_6255044:Macaca mulatta polyomavirus 1
",1,a
"Macaca_mulatta_polyomavirus_224262:Macaca mulatta polyomavirus
",none,:
"Macaca_mulatta_polyomavirus_28671309:Macaca mulatta polyomavirus
",1,an
"Macaca_mulatta_polyomavirus_6255044:Macaca mulatta polyomavirus
",1,a
"Madrid_virus_34801181:Madrid virus
",>100,761
"Madrid_virus_34810152:Madrid virus
",1,a
"Madrid_virus_34835136:Madrid virus
",>100,456
"Madrid_virus_34843661:Madrid virus
",10-100,22
"Madrid_virus_34856034:Madrid virus
",>100,169
"Madrid_virus_34857587:Madrid virus
",1,a
"Madrid_virus_34889087:Madrid virus
",10-100,33
"Madrid_virus_34936110:Madrid virus
",1-10,four cases
"Madrid_virus_34955580:Madrid virus
",>100,899
"Madrid_virus_34980440:Madrid virus
",1,A case
"Main_Drain_virus_1579752:Main Drain virus
",1,A
"Main_Drain_virus_18769984:Main Drain virus
",10-100,57
"Main_Drain_virus_19882320:Main Drain virus
",1,a case
"Main_Drain_virus_8485282:Main Drain virus
",1,one patient
"Malawi_polyomavirus_25626138:Malawi polyomavirus
",1,a
"Malawi_polyomavirus_27000433:Malawi polyomavirus
",none,any patient
"Malawi_polyomavirus_27287743:Malawi polyomavirus
",>100,200
"Malawi_polyomavirus_28806976:Malawi polyomavirus
",10-100,Sixteen
"Mamastrovirus_29905957:Mamastrovirus
",1-10,two
"Manitoba_virus_33828395:Manitoba virus
",10-100,"10737 participants with CeD completed the survey. From them, 60"
"Manitoba_virus_33837039:Manitoba virus
",10-100,18
"Manitoba_virus_33882768:Manitoba virus
",1-10,"2,281 patients met inclusion criteria (COVID-19: 86"
"Manitoba_virus_33947347:Manitoba virus
",none,In asymptomatic and mildly symptomatic patients
"Manitoba_virus_33973174:Manitoba virus
",none,.
"Manitoba_virus_33973200:Manitoba virus
",none,:
"Manitoba_virus_34089240:Manitoba virus
",>100,"1,344"
"Manitoba_virus_34217380:Manitoba virus
",none,:
"Manitoba_virus_34504336:Manitoba virus
",>100,"940 patients were randomized, and 921"
"Manitoba_virus_34580141:Manitoba virus
",>100,264
"Manitoba_virus_34604570:Manitoba virus
",10-100,34
"Manitoba_virus_34622186:Manitoba virus
",1,A case
"Manitoba_virus_34656963:Manitoba virus
",>100,316
"Manitoba_virus_34866560:Manitoba virus
",>100,"4,818"
"marburg_virus_32215760:marburg virus
",none,:
"marburg_virus_33070960:marburg virus
",none,:
"marburg_virus_34022269:marburg virus
",none,:
"marburg_virus_34456622:marburg virus
",>100,497
"marburg_virus_6897472:marburg virus
",1,a
"Marco_virus_34060900:Marco virus
",1,A
"Marco_virus_34428858:Marco virus
",10-100,50
"Marco_virus_34482844:Marco virus
",1,a
"Marco_virus_34738575:Marco virus
",>100,231
"Marco_virus_34839814:Marco virus
",1-10,6
"measles_virus_16167272:measles virus
",10-100,1 072
"measles_virus_16709325:measles virus
",>100,324
"measles_virus_17235643:measles virus
",>100,165
"measles_virus_19664857:measles virus
",>100,130
"measles_virus_22783679:measles virus
",1,a
"measles_virus_24399381:measles virus
",>100,188
"measles_virus_24707854:measles virus
",10-100,80
"measles_virus_26508116:measles virus
",1,a
"measles_virus_26680079:measles virus
",1-10,five
"measles_virus_26926035:measles virus
",1,a
"measles_virus_27251754:measles virus
",>100,112
"measles_virus_28585603:measles virus
",1-10,7
"measles_virus_28673424:measles virus
",none,.
"measles_virus_28703486:measles virus
",10-100,Fifty-seven
"measles_virus_30062499:measles virus
",>100,290
"measles_virus_30170155:measles virus
",10-100,Sixteen
"measles_virus_30830960:measles virus
",1-10,two
"measles_virus_30923799:measles virus
",10-100,95
"measles_virus_31573732:measles virus
",10-100,11
"measles_virus_31609551:measles virus
",1,a
"measles_virus_32412188:measles virus
",none,hundred
"measles_virus_32483934:measles virus
",none,:Many respiratory viral infections such as influenza and measles result in severe acute respiratory symptoms and epidemics. In the
"measles_virus_32637321:measles virus
",1,a case
"measles_virus_32731716:measles virus
",>100,113
"measles_virus_32877891:measles virus
",10-100,93
"measles_virus_34507240:measles virus
",1,One
"measles_virus_34587725:measles virus
",none,:
"measles_virus_34814499:measles virus
",10-100,36
"measles_virus_34909436:measles virus
",1,a
"measles_virus_34953518:measles virus
",none,many
"Merkel_cell_polyomavirus_33767861:Merkel cell polyomavirus
",1-10,three cases
"Merkel_cell_polyomavirus_34609068:Merkel cell polyomavirus
",1,a
"Merkel_cell_polyomavirus_34956771:Merkel cell polyomavirus
",1,a
"Merkel_cell_polyomavirus_34974547:Merkel cell polyomavirus
",10-100,Fifteen cases
"MERS_coronavirus_34394299:MERS coronavirus
",none,:
"MERS_coronavirus_34407339:MERS coronavirus
",>100,511
"MERS_coronavirus_34420903:MERS coronavirus
",none,from patients
"MERS_coronavirus_34429257:MERS coronavirus
",1,An
"MERS_coronavirus_34460863:MERS coronavirus
",none,we
"MERS_coronavirus_34479078:MERS coronavirus
",>100,420
"MERS_coronavirus_34520491:MERS coronavirus
",>100,2017
"MERS_coronavirus_34534878:MERS coronavirus
",1,Seventeen case series and observational studies and 10
"MERS_coronavirus_34535198:MERS coronavirus
",none,:
"MERS_coronavirus_34536744:MERS coronavirus
",10-100,83
"MERS_coronavirus_34556058:MERS coronavirus
",1,a
"MERS_coronavirus_34567896:MERS coronavirus
",1,a case
"MERS_coronavirus_34585882:MERS coronavirus
",1,An observational retrospective case
"MERS_coronavirus_34603300:MERS coronavirus
",10-100,82
"MERS_coronavirus_34627061:MERS coronavirus
",10-100,34
"MERS_coronavirus_34629805:MERS coronavirus
",1,A
"MERS_coronavirus_34671854:MERS coronavirus
",1,A
"MERS_coronavirus_34720596:MERS coronavirus
",1,:Cytokine storm (CS) is a significant cause of death in patients
"MERS_coronavirus_34722098:MERS coronavirus
",none,:
"MERS_coronavirus_34736354:MERS coronavirus
",none,:
"MERS_coronavirus_34740598:MERS coronavirus
",none,:
"MERS_coronavirus_34755416:MERS coronavirus
",none,:
"MERS_coronavirus_34761574:MERS coronavirus
",none,patients
"MERS_coronavirus_34779657:MERS coronavirus
",1-10,two
"MERS_coronavirus_34799590:MERS coronavirus
",10-100,40
"MERS_coronavirus_34805807:MERS coronavirus
",1-10,"one of the four MERS-CoV referral hospitals in Saudi Arabia, 2014-2019. Findings: Of the 6,873"
"MERS_coronavirus_34830740:MERS coronavirus
",none,right
"MERS_coronavirus_34837062:MERS coronavirus
",none,we
"MERS_coronavirus_34853349:MERS coronavirus
",none,cases
"MERS_coronavirus_34856503:MERS coronavirus
",10-100,63
"MERS_coronavirus_34861410:MERS coronavirus
",none,future
"MERS_coronavirus_34881415:MERS coronavirus
",>100,5629
"MERS_coronavirus_34911696:MERS coronavirus
",1,a
"MERS_coronavirus_34924802:MERS coronavirus
",none,:
"MERS_coronavirus_34927715:MERS coronavirus
",>100,299
"MERS_coronavirus_34928960:MERS coronavirus
",>100,105
"MERS_coronavirus_34945715:MERS coronavirus
",none,:
"MERS_coronavirus_34946418:MERS coronavirus
",1,A
"MERS_coronavirus_34949225:MERS coronavirus
",none,Palestinian
"MERS_coronavirus_34956960:MERS coronavirus
",>100,529
"MERS_coronavirus_34959116:MERS coronavirus
",none,:
"molluscum_contagiosum_virus_1357010:molluscum contagiosum virus
",10-100,27
"molluscum_contagiosum_virus_1952976:molluscum contagiosum virus
",1-10,two patients
"molluscum_contagiosum_virus_24304699:molluscum contagiosum virus
",1,A
"molluscum_contagiosum_virus_2836878:molluscum contagiosum virus
",none,:
"molluscum_contagiosum_virus_28528469:molluscum contagiosum virus
",none,:Fingolimod was the first oral medication approved for management of multiple sclerosis and is currently used by tens of thousands patients
"molluscum_contagiosum_virus_29599765:molluscum contagiosum virus
",none,", patients"
"molluscum_contagiosum_virus_7901972:molluscum contagiosum virus
",>100,156
"Monongahela_virus_11076720:Monongahela virus
",1-10,two
"Monongahela_virus_17360864:Monongahela virus
",1-10,two
"Monongahela_virus_24274585:Monongahela virus
",>100,624
"Monongahela_virus_30533642:Monongahela virus
",1,a
"mumps_virus_10224192:mumps virus
",1,A
"mumps_virus_1461690:mumps virus
",1-10,Six cases
"mumps_virus_14888901:mumps virus
",none,:
"mumps_virus_15131459:mumps virus
",none,:
"mumps_virus_17519584:mumps virus
",1,A
"mumps_virus_20624363:mumps virus
",none,.
"mumps_virus_2085116:mumps virus
",1,A case
"mumps_virus_21913454:mumps virus
",none,such
"mumps_virus_2220674:mumps virus
",1,a
"mumps_virus_24378133:mumps virus
",>100,569
"mumps_virus_2500633:mumps virus
",1,a
"mumps_virus_27175501:mumps virus
",10-100,97
"mumps_virus_28925655:mumps virus
",1-10,5% to 21% of patients
"mumps_virus_32500409:mumps virus
",>100,231
"mumps_virus_33871357:mumps virus
",>100,166
"mumps_virus_34145851:mumps virus
",>100,: From 2008
"mumps_virus_34461855:mumps virus
",10-100,53
"mumps_virus_34507240:mumps virus
",1-10,five
"mumps_virus_34909436:mumps virus
",1,a
"mumps_virus_3954423:mumps virus
",1,an
"mumps_virus_4385125:mumps virus
",none,:
"mumps_virus_5120542:mumps virus
",none,:
"mumps_virus_5420661:mumps virus
",none,:
"mumps_virus_6086491:mumps virus
",10-100,12
"mumps_virus_6261203:mumps virus
",10-100,Seventy-seven
"mumps_virus_7751662:mumps virus
",10-100,62
"mumps_virus_994201:mumps virus
",>100,605
"Murray_Valley_encephalitis_virus_12088481:Murray Valley encephalitis virus
",1,a patient
"Navarro_virus_33252670:Navarro virus
",10-100,76
"Navarro_virus_33567049:Navarro virus
",none,:
"Navarro_virus_33902483:Navarro virus
",1-10,Two
"Navarro_virus_33969909:Navarro virus
",1,a first case
"Navarro_virus_34087349:Navarro virus
",10-100,adult COVID-19 patients
"Navarro_virus_34260951:Navarro virus
",1,A
"Navarro_virus_34390756:Navarro virus
",none,adults
"Navarro_virus_34918895:Navarro virus
",10-100,53
"Negishi_virus_17447480:Negishi virus
",1,A
"Negishi_virus_24107914:Negishi virus
",1-10,2
"Negishi_virus_3138328:Negishi virus
",1,a case
"Negishi_virus_8884341:Negishi virus
",1,A case
"New_York_virus_34876447:New York virus
",1,a
"New_York_virus_34876702:New York virus
",none,address
"New_York_virus_34880039:New York virus
",1,a case
"New_York_virus_34939881:New York virus
",1-10,2
"New_York_virus_34956207:New York virus
",1,A
"New_York_virus_34992722:New York virus
",10-100,":In the current era of the COVID-19 pandemic, intensive care"
"nipah_virus_10520634:nipah virus
",10-100,Eleven patients
"nipah_virus_11554115:nipah virus
",1,a
"nipah_virus_19308801:nipah virus
",10-100,10
"nipah_virus_25417957:nipah virus
",none,:
"nipah_virus_33650812:nipah virus
",1-10,eight human cases
"nipah_virus_33672796:nipah virus
",none,:
"nipah_virus_33758670:nipah virus
",none,:
"nipah_virus_34632460:nipah virus
",none,:
"nipah_virus_34712599:nipah virus
",none,:
"Nola_virus_21436870:Nola virus
",1,a
"Norovirus_GI_33391892:Norovirus GI
",1,a
"Norwalk_virus_10578548:Norwalk virus
",1,an
"Okola_virus_21767103:Okola virus
",10-100,39
"Oliveros_virus_32805377:Oliveros virus
",none,:
"Oliveros_virus_33010519:Oliveros virus
",1,a unique case
"Omsk_Hemorrhagic_Fever_virus_26648575:Omsk Hemorrhagic Fever virus
",1,A
"Omsk_Hemorrhagic_Fever_virus_33758161:Omsk Hemorrhagic Fever virus
",1,A
"Omsk_Hemorrhagic_Fever_virus_34921220:Omsk Hemorrhagic Fever virus
",>100,3352
"Oran_virus_19805489:Oran virus
",>100,247
"Oran_virus_21413585:Oran virus
",1,A
"Oran_virus_30840775:Oran virus
",>100,533
"Oran_virus_32491919:Oran virus
",1,A
"Orf_virus_16413694:Orf virus
",1,a case
"Orf_virus_25236387:Orf virus
",10-100,19
"Orf_virus_32642757:Orf virus
",1,A
"Orf_virus_34506444:Orf virus
",none,s
"Orthobunyavirus_12467:Orthobunyavirus
",none,some cases
"Orthobunyavirus_1928573:Orthobunyavirus
",10-100,60
"Orthobunyavirus_31220115:Orthobunyavirus
",10-100,94
"Orthobunyavirus_33630998:Orthobunyavirus
",1,An
"Orthobunyavirus_9559529:Orthobunyavirus
",none,:
"Ossa_virus_11502657:Ossa virus
",10-100,16
"Ossa_virus_17161316:Ossa virus
",none,risk areas. The risk of infection for foreign tourists in Chile is low.
"Pampa_virus_18977707:Pampa virus
",10-100,40
"parainfluenza_virus_1_10433576:parainfluenza virus 1
",10-100,18
"parainfluenza_virus_1_10485620:parainfluenza virus 1
",>100,237
"parainfluenza_virus_1_12172740:parainfluenza virus 1
",10-100,80
"parainfluenza_virus_1_12491194:parainfluenza virus 1
",>100,130
"parainfluenza_virus_1_12627280:parainfluenza virus 1
",>100,"1,787 patients"
"parainfluenza_virus_1_1332205:parainfluenza virus 1
",>100,541
"parainfluenza_virus_1_1337653:parainfluenza virus 1
",1,a
"parainfluenza_virus_1_16624059:parainfluenza virus 1
",>100,245
"parainfluenza_virus_1_16757599:parainfluenza virus 1
",10-100,87
"parainfluenza_virus_1_17898910:parainfluenza virus 1
",10-100,10
"parainfluenza_virus_1_17989842:parainfluenza virus 1
",10-100,64
"parainfluenza_virus_1_18689592:parainfluenza virus 1
",>100,193
"parainfluenza_virus_1_19137241:parainfluenza virus 1
",1,a
"parainfluenza_virus_1_20718360:parainfluenza virus 1
",>100,514
"parainfluenza_virus_1_21655819:parainfluenza virus 1
",>100,532
"parainfluenza_virus_1_222689:parainfluenza virus 1
",none,:
"parainfluenza_virus_1_228808:parainfluenza virus 1
",10-100,91 cases
"parainfluenza_virus_1_229220:parainfluenza virus 1
",none,:
"parainfluenza_virus_1_2319164:parainfluenza virus 1
",10-100,:The temporal patterns of respiratory virus isolations from 10
"parainfluenza_virus_1_23286738:parainfluenza virus 1
",>100,277
"parainfluenza_virus_1_23343342:parainfluenza virus 1
",>100,178
"parainfluenza_virus_1_25178477:parainfluenza virus 1
",1-10,seven
"parainfluenza_virus_1_25241693:parainfluenza virus 1
",10-100,21
"parainfluenza_virus_1_25812108:parainfluenza virus 1
",>100,954
"parainfluenza_virus_1_25879805:parainfluenza virus 1
",>100,815
"parainfluenza_virus_1_26145204:parainfluenza virus 1
",>100,1082
"parainfluenza_virus_1_26231316:parainfluenza virus 1
",1,a case
"parainfluenza_virus_1_26481737:parainfluenza virus 1
",>100,1675
"parainfluenza_virus_1_26595650:parainfluenza virus 1
",>100,174
"parainfluenza_virus_1_26792409:parainfluenza virus 1
",>100,"3,662"
"parainfluenza_virus_1_26974891:parainfluenza virus 1
",10-100,77
"parainfluenza_virus_1_27173651:parainfluenza virus 1
",>100,743
"parainfluenza_virus_1_27197630:parainfluenza virus 1
",>100,771
"parainfluenza_virus_1_27482806:parainfluenza virus 1
",>100,152
"parainfluenza_virus_1_27514690:parainfluenza virus 1
",>100,2300
"parainfluenza_virus_1_27738046:parainfluenza virus 1
",1-10,two
"parainfluenza_virus_1_27795341:parainfluenza virus 1
",1-10,2
"parainfluenza_virus_1_28571956:parainfluenza virus 1
",none,:
"parainfluenza_virus_1_28605562:parainfluenza virus 1
",>100,888
"parainfluenza_virus_1_28639594:parainfluenza virus 1
",10-100,Seventy
"parainfluenza_virus_1_28757139:parainfluenza virus 1
",>100,398
"parainfluenza_virus_1_28876460:parainfluenza virus 1
",>100,237
"parainfluenza_virus_1_28963878:parainfluenza virus 1
",10-100,60
"parainfluenza_virus_1_29149199:parainfluenza virus 1
",>100,372
"parainfluenza_virus_1_29391246:parainfluenza virus 1
",>100,188
"parainfluenza_virus_1_29444701:parainfluenza virus 1
",1,A case
"parainfluenza_virus_1_29780032:parainfluenza virus 1
",10-100,31
"parainfluenza_virus_1_29961826:parainfluenza virus 1
",>100,550
"parainfluenza_virus_1_3009965:parainfluenza virus 1
",10-100,91
"parainfluenza_virus_1_30235060:parainfluenza virus 1
",>100,174
"parainfluenza_virus_1_30510579:parainfluenza virus 1
",>100,175
"parainfluenza_virus_1_30594268:parainfluenza virus 1
",>100,964
"parainfluenza_virus_1_30637585:parainfluenza virus 1
",none,hundred
"parainfluenza_virus_1_30866089:parainfluenza virus 1
",10-100,78
"parainfluenza_virus_1_31262511:parainfluenza virus 1
",>100,286
"parainfluenza_virus_1_31511487:parainfluenza virus 1
",1,"Two patients, a"
"parainfluenza_virus_1_31705838:parainfluenza virus 1
",>100,"12,423"
"parainfluenza_virus_1_31954277:parainfluenza virus 1
",1-10,2
"parainfluenza_virus_1_32054471:parainfluenza virus 1
",10-100,44
"parainfluenza_virus_1_32629492:parainfluenza virus 1
",none,stewardship
"parainfluenza_virus_1_32826192:parainfluenza virus 1
",none,from adults
"parainfluenza_virus_1_33666303:parainfluenza virus 1
",>100,387
"parainfluenza_virus_1_33827449:parainfluenza virus 1
",>100,221
"parainfluenza_virus_1_34249808:parainfluenza virus 1
",10-100,47
"parainfluenza_virus_1_34646942:parainfluenza virus 1
",>100,1182
"parainfluenza_virus_1_34694579:parainfluenza virus 1
",>100,5544
"parainfluenza_virus_1_4348947:parainfluenza virus 1
",none,:
"parainfluenza_virus_1_4361249:parainfluenza virus 1
",none,:
"parainfluenza_virus_1_6381315:parainfluenza virus 1
",>100,349
"parainfluenza_virus_1_8079794:parainfluenza virus 1
",none,:
"parainfluenza_virus_1_9395350:parainfluenza virus 1
",1-10,"18,000"
"parainfluenza_virus_1_9736104:parainfluenza virus 1
",1-10,Nine
"parainfluenza_virus_1_9812318:parainfluenza virus 1
",>100,410
"parainfluenza_virus_1_9924568:parainfluenza virus 1
",10-100,73
"parainfluenza_virus_2_10433576:parainfluenza virus 2
",10-100,18
"parainfluenza_virus_2_10485620:parainfluenza virus 2
",>100,237
"parainfluenza_virus_2_11136758:parainfluenza virus 2
",>100,"2,295 virus infections were detected in 6,986 patients"
"parainfluenza_virus_2_12172740:parainfluenza virus 2
",10-100,80
"parainfluenza_virus_2_1332205:parainfluenza virus 2
",>100,541
"parainfluenza_virus_2_16331823:parainfluenza virus 2
",>100,13 642 cases
"parainfluenza_virus_2_1650545:parainfluenza virus 2
",1,A
"parainfluenza_virus_2_16857616:parainfluenza virus 2
",10-100,67
"parainfluenza_virus_2_17519584:parainfluenza virus 2
",1,A
"parainfluenza_virus_2_17989842:parainfluenza virus 2
",10-100,64
"parainfluenza_virus_2_19019183:parainfluenza virus 2
",1,first case
"parainfluenza_virus_2_20572084:parainfluenza virus 2
",1,1
"parainfluenza_virus_2_22455631:parainfluenza virus 2
",10-100,26
"parainfluenza_virus_2_23234308:parainfluenza virus 2
",none,molecular level
"parainfluenza_virus_2_23259739:parainfluenza virus 2
",1,one
"parainfluenza_virus_2_23343342:parainfluenza virus 2
",>100,178
"parainfluenza_virus_2_23765782:parainfluenza virus 2
",1-10,2
"parainfluenza_virus_2_24289829:parainfluenza virus 2
",10-100,19
"parainfluenza_virus_2_24587163:parainfluenza virus 2
",>100,141
"parainfluenza_virus_2_25000832:parainfluenza virus 2
",>100,1041
"parainfluenza_virus_2_25464966:parainfluenza virus 2
",10-100,18
"parainfluenza_virus_2_25784285:parainfluenza virus 2
",>100,240
"parainfluenza_virus_2_25879805:parainfluenza virus 2
",>100,815
"parainfluenza_virus_2_26101441:parainfluenza virus 2
",1,a
"parainfluenza_virus_2_26185620:parainfluenza virus 2
",1-10,4
"parainfluenza_virus_2_27173651:parainfluenza virus 2
",>100,743
"parainfluenza_virus_2_27197630:parainfluenza virus 2
",>100,771
"parainfluenza_virus_2_27514690:parainfluenza virus 2
",>100,2300
"parainfluenza_virus_2_28571956:parainfluenza virus 2
",none,:
"parainfluenza_virus_2_28757139:parainfluenza virus 2
",>100,398
"parainfluenza_virus_2_28818896:parainfluenza virus 2
",1-10,three
"parainfluenza_virus_2_28963878:parainfluenza virus 2
",10-100,60
"parainfluenza_virus_2_29043164:parainfluenza virus 2
",>100,369
"parainfluenza_virus_2_29051256:parainfluenza virus 2
",1-10,Three
"parainfluenza_virus_2_29961826:parainfluenza virus 2
",>100,550
"parainfluenza_virus_2_30637585:parainfluenza virus 2
",none,hundred
"parainfluenza_virus_2_30866089:parainfluenza virus 2
",10-100,78
"parainfluenza_virus_2_31164430:parainfluenza virus 2
",>100,915
"parainfluenza_virus_2_31705838:parainfluenza virus 2
",>100,"12,423"
"parainfluenza_virus_2_31889316:parainfluenza virus 2
",10-100,89
"parainfluenza_virus_2_31954277:parainfluenza virus 2
",1-10,2
"parainfluenza_virus_2_32291504:parainfluenza virus 2
",none,:
"parainfluenza_virus_2_32487032:parainfluenza virus 2
",1,a
"parainfluenza_virus_2_33666303:parainfluenza virus 2
",>100,387
"parainfluenza_virus_33879683:parainfluenza virus
",10-100,"11,813"
"parainfluenza_virus_33888063:parainfluenza virus
",none,:
"parainfluenza_virus_34083477:parainfluenza virus
",none,:
"parainfluenza_virus_34128766:parainfluenza virus
",>100,274
"parainfluenza_virus_34260480:parainfluenza virus
",>100,225
"parainfluenza_virus_34273135:parainfluenza virus
",none,:
"parainfluenza_virus_34296672:parainfluenza virus
",10-100,17
"parainfluenza_virus_34296678:parainfluenza virus
",none,more
"parainfluenza_virus_34303842:parainfluenza virus
",>100,570
"parainfluenza_virus_34324206:parainfluenza virus
",10-100,98
"parainfluenza_virus_34347190:parainfluenza virus
",>100,664
"parainfluenza_virus_34350810:parainfluenza virus
",>100,163
"parainfluenza_virus_34356006:parainfluenza virus
",none,this review.
"parainfluenza_virus_34362320:parainfluenza virus
",10-100,80
"parainfluenza_virus_34388086:parainfluenza virus
",none,:
"parainfluenza_virus_34388302:parainfluenza virus
",>100,"9,711"
"parainfluenza_virus_34399190:parainfluenza virus
",>100,319
"parainfluenza_virus_34425771:parainfluenza virus
",>100,129
"parainfluenza_virus_34448741:parainfluenza virus
",>100,241
"parainfluenza_virus_34482383:parainfluenza virus
",none,:
"parainfluenza_virus_34499459:parainfluenza virus
",none,:
"parainfluenza_virus_34523109:parainfluenza virus
",>100,1539
"parainfluenza_virus_34543704:parainfluenza virus
",none,:Prevention of respiratory viral infection in stem cell transplant patients
"parainfluenza_virus_34604931:parainfluenza virus
",1,an
"parainfluenza_virus_34627054:parainfluenza virus
",1,Two case
"parainfluenza_virus_34627307:parainfluenza virus
",10-100,56
"parainfluenza_virus_34644459:parainfluenza virus
",none,:
"parainfluenza_virus_34694579:parainfluenza virus
",10-100,55
"parainfluenza_virus_34695374:parainfluenza virus
",none,:
"parainfluenza_virus_34704788:parainfluenza virus
",10-100,60
"parainfluenza_virus_34712599:parainfluenza virus
",none,:
"parainfluenza_virus_34728233:parainfluenza virus
",none,:
"parainfluenza_virus_34730287:parainfluenza virus
",10-100,24
"parainfluenza_virus_34757137:parainfluenza virus
",none,.
"parainfluenza_virus_34767579:parainfluenza virus
",>100,516
"parainfluenza_virus_34774184:parainfluenza virus
",none,:
"parainfluenza_virus_34805426:parainfluenza virus
",>100,221
"parainfluenza_virus_34814499:parainfluenza virus
",10-100,36
"parainfluenza_virus_34843571:parainfluenza virus
",1,a
"parainfluenza_virus_34866830:parainfluenza virus
",>100,2021;25(11):1301-1307.
"parainfluenza_virus_34879497:parainfluenza virus
",10-100,59
"parainfluenza_virus_34886830:parainfluenza virus
",1,A
"parainfluenza_virus_34895173:parainfluenza virus
",1-10,7
"parainfluenza_virus_34905565:parainfluenza virus
",>100,331
"parainfluenza_virus_34942009:parainfluenza virus
",10-100,31
"parainfluenza_virus_34952776:parainfluenza virus
",10-100,64
"parainfluenza_virus_3_10433576:parainfluenza virus 3
",10-100,18
"parainfluenza_virus_3_10485620:parainfluenza virus 3
",>100,237
"parainfluenza_virus_3_11170949:parainfluenza virus 3
",>100,456
"parainfluenza_virus_3_11781627:parainfluenza virus 3
",1-10,seven patients
"parainfluenza_virus_3_12172740:parainfluenza virus 3
",10-100,80
"parainfluenza_virus_3_12562244:parainfluenza virus 3
",1,case
"parainfluenza_virus_3_12838203:parainfluenza virus 3
",1,an
"parainfluenza_virus_3_1324758:parainfluenza virus 3
",1-10,two cases
"parainfluenza_virus_3_15672728:parainfluenza virus 3
",1,A
"parainfluenza_virus_3_15737764:parainfluenza virus 3
",1,A
"parainfluenza_virus_3_15761607:parainfluenza virus 3
",10-100,33
"parainfluenza_virus_3_1650545:parainfluenza virus 3
",1,A
"parainfluenza_virus_3_1653446:parainfluenza virus 3
",1,a
"parainfluenza_virus_3_16652283:parainfluenza virus 3
",>100,194
"parainfluenza_virus_3_16857616:parainfluenza virus 3
",10-100,67
"parainfluenza_virus_3_17989842:parainfluenza virus 3
",10-100,64
"parainfluenza_virus_3_18712461:parainfluenza virus 3
",1,A
"parainfluenza_virus_3_19222373:parainfluenza virus 3
",1-10,6
"parainfluenza_virus_3_19356218:parainfluenza virus 3
",1,A
"parainfluenza_virus_3_20446850:parainfluenza virus 3
",1-10,2
"parainfluenza_virus_3_20457347:parainfluenza virus 3
",1,a case of an
"parainfluenza_virus_3_20624363:parainfluenza virus 3
",1-10,3
"parainfluenza_virus_3_207750:parainfluenza virus 3
",none,:
"parainfluenza_virus_3_20861611:parainfluenza virus 3
",>100,109
"parainfluenza_virus_3_20888644:parainfluenza virus 3
",1,a
"parainfluenza_virus_3_20888645:parainfluenza virus 3
",1,a
"parainfluenza_virus_3_21057748:parainfluenza virus 3
",1,a
"parainfluenza_virus_3_21165523:parainfluenza virus 3
",1-10,7
"parainfluenza_virus_3_217980:parainfluenza virus 3
",none,:
"parainfluenza_virus_3_217981:parainfluenza virus 3
",none,:
"parainfluenza_virus_3_219582:parainfluenza virus 3
",10-100,47 of 50
"parainfluenza_virus_3_22077532:parainfluenza virus 3
",10-100,66
"parainfluenza_virus_3_225264:parainfluenza virus 3
",none,:
"parainfluenza_virus_3_22978535:parainfluenza virus 3
",>100,108
"parainfluenza_virus_3_231340:parainfluenza virus 3
",10-100,Thirteen
"parainfluenza_virus_3_2319164:parainfluenza virus 3
",10-100,:The temporal patterns of respiratory virus isolations from 10
"parainfluenza_virus_3_23279859:parainfluenza virus 3
",1,a
"parainfluenza_virus_3_23288130:parainfluenza virus 3
",1,A successfully treated case
